,_Collision Id,Borough Name,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
207,1240487632,Hillingdon,1.0,Slight,"On High Street, Near The Junction With King Edwards Road.",51.57519708644223,-0.4256610744359057
208,1240487633,Lewisham,4.0,Slight,"On Lewisham Way, Near The Junction With New Cross Road.",51.475436131328806,-0.0357919888394152
209,1240487637,Redbridge,1.0,Serious,"On High Street, Near The Junction With Grove Park.",51.57725814520416,0.02668610900772258
210,1240487645,Lambeth,1.0,Slight,"On Sidney Road, Near The Junction With Aytoun Road.",51.46896590913168,-0.11718928401526794
211,1240487649,Camden,1.0,Slight,"On South End Road, Near The Junction With South End Green.",51.55454278601574,-0.16568888558110703
212,1240487654,Islington,1.0,Serious,"On Hornsey Road, 1 Metres West Of The Junction With Shelburne Road.",51.557039518574555,-0.11219822754780583
213,1240487656,Havering,1.0,Slight,"On Petits Lane North, Near The Junction With Havering Road.",51.59649635965278,0.17471788917001402
214,1240487664,Barking & Dagenham,2.0,Slight,"On Beverley Road, Near The Junction With Maxey Road.",51.55134380464296,0.13997820123269178
215,1240487665,Wandsworth,1.0,Slight,"On Mitcham Lane, Near The Junction With Thrale Rd.",51.42427052243636,-0.14185435583241793
216,1240487668,Barnet,1.0,Fatal,"On Edgware Road, Near The Junction With Cool Oak Lane .",51.57616857041441,-0.23840625562687728
217,1240487670,Croydon,1.0,Serious,"On Northborough Road, 53 Metres East Of The Junction With Bavant Road.",51.40683846454501,-0.1235238902349848
218,1240487671,Havering,1.0,Serious,"On Waterloo Road, 120 Metres North Of The Junction With Oldchurch Road.",51.57250964696258,0.1797205025651759
219,1240487672,Lambeth,3.0,Slight,"On Wandsworth Road , Near The Junction With Vauxhall Bridge.",51.486358906893344,-0.12400597526150377
220,1240487674,Tower Hamlets,2.0,Slight,"Location Uncertain Butcher Row /  White Horse Road, 30 Metres East Of The Junction With E1.",51.51320269253537,-0.04101361203893224
221,1240487675,Haringey,1.0,Serious,"On Lordship Lane, Near The Junction With Birkbeck Road.",51.59873200782345,-0.07093524305145651
222,1240487676,Camden,1.0,Slight,"On Grays Inn Road, Near The Junction With Coley Street.",51.523532809350094,-0.11495377046374736
223,1240487678,Merton,4.0,Slight,"On Bushey Road, Near The Junction With Bushey Court.",51.40681060873398,-0.2321974298853093
224,1240487679,Hackney,1.0,Slight,"On Stoke Newington High Street, 100 Metres South Of The Junction With Brooke Road.",51.56012381160504,-0.07401221008185493
225,1240487681,Ealing,1.0,Slight,"On Gunnersbury Avenue, 100 Metres North Of The Junction With Evelyn Grove.",51.50746571968695,-0.29120404277763745
226,1240487684,Southwark,2.0,Slight,"On Peckham Road, Near The Junction With Southampton Way.",51.47427663168522,-0.0770543112452274
227,1240487685,Barking & Dagenham,1.0,Slight,"On Charlotte Road , Near The Junction With Church Elm Lane.",51.540065581305086,0.15673991436605822
228,1240487690,Greenwich,2.0,Slight,"On Plumstead Road , 30 Metres East Of The Junction With Arsenal Way.",51.490819698145266,0.07404665970571671
229,1240487692,Haringey,1.0,Slight,"On Devonshire Hill Lane, Near The Junction With Devonshire Hill Lane .",51.60702112502549,-0.08564674073304558
230,1240487696,Hackney,1.0,Slight,"On Kingsland Road, Near The Junction With Drysdale Street.",51.527987987712464,-0.07806464865802258
231,1240487702,Croydon,1.0,Slight,"On Mitcham Road, Near The Junction With Aurelia Road.",51.38801489458909,-0.12734106202909495
232,1240487716,Merton,1.0,Slight,"On Plough Lane, Near The Junction With Greyhound Parade .",51.43068648560981,-0.1851692057511349
233,1240487722,Barking & Dagenham,1.0,Slight,"On Hewitt Road, Near The Junction With Exton Gardens .",51.548431968443104,0.1255332343823119
234,1240487723,Merton,1.0,Slight,"On Kingston Road, 50 Metres West Of The Junction With Mostyn Road.",51.41234786276919,-0.20719251878892192
235,1240487729,Croydon,1.0,Serious,"On Chipstead Valley Road, 10 Metres North Of The Junction With Linden Avenue.",51.318603710958136,-0.1513511469596327
236,1240487730,Lewisham,1.0,Serious,"On Ravensbourne Park, Near The Junction With Catford Road .",51.44407059349703,-0.026215852537762856
237,1240487737,Croydon,1.0,Slight,"On Brigstock Road, Near The Junction With Nutfield Road.",51.39598108254934,-0.10766677774494625
238,1240487746,Camden,1.0,Slight,"On Briardale Gardens, 100 Metres  Junction With Finchley Road.",51.56029369988449,-0.19615780641772707
239,1240487752,Camden,1.0,Slight,"On Warren Street, Near The Junction With Euston Road.",51.5246911051143,-0.1379277717405064
240,1240487755,Hounslow,1.0,Slight,"On Ordnance Close, 50 Metres West Of The Junction With Elmwood Avenue.",51.44077312114089,-0.4130352877806467
241,1240487756,Barking & Dagenham,1.0,Serious,"On Ripple Road, Near The Junction With Renwick Road.",51.53236189792818,0.11757521453623512
242,1240487758,Kingston-Upon-Thames,1.0,Serious,"On Eden Street, 50 Metres North Of The Junction With Clarence Street.",51.40996434663079,-0.3025774811832206
243,1240487765,Merton,1.0,Slight,"On Swains Road, 74 Metres North Of The Junction With Pitcairn Road.",51.41759957723904,-0.16191437834242403
244,1240487768,Westminster,1.0,Slight,"On Park Road, 20 Metres East Of The Junction With Rossmore Road.",51.52600789335349,-0.1621218478609506
245,1240487769,Kensington & Chelsea,1.0,Slight,"On Pembridge Road, 32 Metres South Of The Junction With Portobello Road .",51.510666986000416,-0.19748458289042808
246,1240487771,Camden,1.0,Slight,"On Chalk Farm Road, Near The Junction With Hartland Road.",51.54246516351167,-0.14732603183948909
247,1240487776,Enfield,1.0,Slight,"On Silver Street, 5 Metres West Of The Junction With Warwick Road .",51.61595538779996,-0.0738450688269342
248,1240487777,Lambeth,1.0,Slight,"On Wandsworth Road, 100 Metres South Of The Junction With Wyvil Road.",51.480593969402676,-0.12790059864089487
249,1240487783,Hounslow,1.0,Serious,"On Harlington Road West, Near The Junction With Staines Road.",51.45737087166584,-0.4102286837444958
250,1240487790,Barnet,1.0,Slight,"On Chase Way, 20 Metres East Of The Junction With Hampden Way.",51.629875860557235,-0.14079034107792232
251,1240487791,Ealing,1.0,Slight,"On Mandeville Road, Near The Junction With Pett'S Hill Roundabout.",51.55489386800054,-0.36008031748538766
252,1240487793,Islington,1.0,Serious,"On Upper Street, Near The Junction With St Mary'S Path.",51.53892237341986,-0.10233474492261813
253,1240487795,Westminster,1.0,Slight,"On Marylebone Road, 50 Metres East Of The Junction With Gloucester Place.",51.521930529585184,-0.1590138637294679
254,1240487799,Ealing,3.0,Slight,"On Church Road, Near The Junction With White Hart Roundabout.",51.53735308859986,-0.38885720487094816
255,1240487800,Westminster,1.0,Slight,"Location Uncertain  Regent Street, Plotted Approx 50M North Glasshouse Street Near Ats",51.51065275837065,-0.13842818089837575
256,1240487801,Newham,1.0,Slight,"On Barking Road, 20 Metres North Of The Junction With Mary Street .",51.51754218910689,0.011811173167220163
257,1240487806,Lambeth,1.0,Serious,"On Gresham Road, 74 Metres South Of The Junction With Western Road.",51.464472745066196,-0.11011829342075896
258,1240487808,Lewisham,1.0,Slight,"On Creek Road, Near The Junction With Watergate Street.",51.48143215760856,-0.026028907110540987
259,1240487810,Southwark,1.0,Slight,"On Jamaica Road, 5 Metres South Of The Junction With Brunel Road.",51.49902082756766,-0.056115966417419776
260,1240487814,Newham,1.0,Slight,"On Prince Regent Lane, Near The Junction With Newham Way E13 .",51.51722028927751,0.03204809990630272
261,1240487818,Newham,4.0,Slight,"On Newham Way (A13), 400 Metres East Of The Junction With Canning Town A112 Slip Road.",51.51933493744736,0.040257480890064326
262,1240487826,Brent,1.0,Slight,"On Barn Hill, 67 Metres East Of The Junction With Barn Rise.",51.571651541259946,-0.27881255443547587
263,1240487832,Lewisham,1.0,Slight,"On Downham Way, 50 Metres North Of The Junction With Churchdown.",51.42604636939099,0.004150461174405368
264,1240487833,Newham,2.0,Serious,"On High Street, Near The Junction With Abbey Road .",51.533671530466904,-0.007476540196193449
265,1240487841,Lewisham,1.0,Slight,"On New Cross Road, Near The Junction With Amersham Road.",51.47581583901482,-0.03269398539958134
266,1240487847,Haringey,1.0,Slight,"On West Green Road, Near The Junction With West Green Road.",51.586032746808336,-0.09227429799374949
267,1240487849,Islington,1.0,Serious,"On Saint Paul'S Road, Near The Junction With Highbury Grove.",51.546663929457296,-0.09894061760007397
268,1240487863,Kensington & Chelsea,1.0,Slight,"On Bayswater Road, Near The Junction With Ossington Street.",51.50987211342102,-0.1919965911781144
269,1240487867,Sutton,3.0,Slight,"On Lower Road, Near The Junction With St Barnabas Road.",51.36562460982215,-0.18282945328802938
270,1240487869,Newham,1.0,Slight,"On Densham Road, Near The Junction With West Ham Lane.",51.53694124762545,0.0064515832490233075
271,1240487873,Hillingdon,1.0,Slight,"On Horton  Road, Near The Junction With Colham Avenue.",51.51130474447695,-0.46959844039939214
272,1240487874,Westminster,1.0,Slight,"On Oxford Street, Near The Junction With Balderton Street.",51.51404712043826,-0.15234177379068065
273,1240487879,Haringey,3.0,Slight,"On High Road, Near The Junction With Northumbland Park Road.",51.6062857099354,-0.06820331748629449
274,1240487880,Lewisham,1.0,Slight,"On Newlands Park Road, Near The Junction With Tredown Road.",51.423563503847014,-0.05179687488128597
275,1240487890,Havering,1.0,Slight,"On Warwick Lane, (200 Metres East Of The Junction With Wawrick Lane .) See Pindrop",51.5244557587893,0.24153382154781858
276,1240487892,Wandsworth,1.0,Slight,"On Balham High Road, Near The Junction With Unknown.",51.44566507713615,-0.15045509978123187
277,1240487894,Wandsworth,1.0,Slight,"On Latchmere Rd, Near The Junction With Aimes Street.",51.46724260042318,-0.16274201589809245
278,1240487896,Richmond-Upon-Thames,1.0,Slight,"On Hanworth Road, Near The Junction With Curtis Road.",51.44905230720926,-0.38061234509032055
279,1240487897,Tower Hamlets,1.0,Slight,"On Commercial Road, Near The Junction With Ratcliffe Cross Street, E1.",51.513127557435524,-0.04297689259319483
280,1240487900,Redbridge,1.0,Slight,"On Green Lane, Near The Junction With Buckingham Road .",51.55894033935707,0.08821010795428692
281,1240487903,Tower Hamlets,1.0,Slight,"On Gillender Street, 300 Metres South Of The Junction With Black Wall Tunnel Approach.",51.51996325932639,-0.009919986932672284
282,1240487904,Bromley,1.0,Slight,"On Nottingham Road, Near The Junction With Eimstead Lane.",51.42736905235921,0.054484975216321174
283,1240487916,Islington,1.0,Slight,"On Tollington Road, Near The Junction With Tollington Road. (Location Uncertain)",51.55764311895618,-0.11338502813731653
284,1240487918,Greenwich,1.0,Slight,"On Shooters Hill Rd, Near The Junction With Farjeon Rd.",51.474069090301505,0.039014610851487205
285,1240487919,Tower Hamlets,5.0,Slight,"On Slip Road Exiting A12, Near The Junction With Wick Lane.",51.53351830380614,-0.022334473217992607
286,1240487926,Barking & Dagenham,1.0,Slight,"On Whalebone Lane South, Near The Junction With Stanley Avenue.",51.566453595803615,0.14529067645949736
287,1240487933,Westminster,1.0,Slight,"On West Street, 10 Metres North Of The Junction With Shaftsbury Avenue.",51.51325739284223,-0.12918475735128324
288,1240487935,Croydon,1.0,Slight,"On London Road, 32 Metres North Of The Junction With Stanford Road.",51.409479676226105,-0.12223664729067042
289,1240487936,Lambeth,2.0,Slight,"On Rectory Grove, Near The Junction With Fitzwilliam Road.",51.46609985075186,-0.1410194310199261
290,1240487940,Enfield,1.0,Slight,"On Haselbury Road, Near The Junction With Haselbury Road.",51.62630133736343,-0.07358027422392015
291,1240487955,Hackney,1.0,Slight,"On Lingwood Road, Near The Junction With Craven Walk.",51.573191031542244,-0.06260768843714754
292,1240487956,Harrow,3.0,Serious,"On The Common, Near The Junction With Heathbourne Road.",51.62954116220906,-0.3315992924676884
293,1240487958,Waltham Forest,1.0,Slight,"On Elmfield Road, 50 Metres West Of The Junction With Larkshall Road.",51.62632267550161,0.0009437462682168824
294,1240487959,Hackney,1.0,Slight,"On Old Street, Near The Junction With Great Eastern Street .",51.52632347855686,-0.08460765148612691
295,1240487961,Wandsworth,1.0,Serious,"On Albert Bridge Road, Near The Junction With Battersea Park Road.",51.472978938022834,-0.1626843512666909
296,1240487964,Greenwich,1.0,Slight,"On Plumstead Common Road, Near The Junction With Burrage Road.",51.48197975314517,0.07252212869554606
297,1240487965,Enfield,1.0,Slight,"On Old Park Road, 50 Metres South Of The Junction With Fox Lane.",51.62119321661543,-0.10950794405988883
298,1240487968,Islington,1.0,Slight,"On Pentonville Road, Near The Junction With Pentonville Road.",51.53113053453143,-0.11713420377519601
299,1240487974,Lambeth,1.0,Slight,"On Adelina Mews, Near The Junction With Kings Avenue .",51.44555653883933,-0.1328308792629655
300,1240487977,Barnet,1.0,Slight,"On Brent Street, Nw4, Near The Junction With Finchley Road.",51.58958434145805,-0.22166124705122547
301,1240487982,Havering,1.0,Slight,"On Havering Road, Near The Junction With Lower Bedford Road.",51.603743935143164,0.18056636484102867
302,1240487984,Harrow,1.0,Slight,"On Roxeth Hill, Ha2, Near The Junction With London Road .",51.56805955445089,-0.3396946184136342
303,1240487986,Kensington & Chelsea,1.0,Slight,"On Royal Hospital Road, Near The Junction With Tite Street.",51.485921568930976,-0.161688840499338
304,1240487990,Haringey,1.0,Slight,"On Philip Lane, Near The Junction With Philip Lane.",51.58909267889781,-0.07974546201880423
305,1240487995,Croydon,1.0,Slight,"On London Road, Near The Junction With Lyndhurst Road.",51.39680085815083,-0.11556818833816541
306,1240487996,Hackney,1.0,Slight,"On Stamford Hill, Near The Junction With Cazenove Road.",51.56389354310244,-0.07303051306499342
307,1240488003,Havering,2.0,Slight,"On Victoria Road, 58 Metres East Of The Junction With South Street.",51.5743422921697,0.1846573454402736
308,1240488007,Barnet,1.0,Slight,"On Leicester Road, Near The Junction With Durham Road.",51.59163143163769,-0.16077369399197478
309,1240488013,Waltham Forest,1.0,Slight,"On High Road, 40 Metres North Of The Junction With Fletcher Lane.",51.57058393824157,-0.008402607893717063
310,1240488020,Sutton,2.0,Slight,"On Marlow Way , 10 Metres East Of The Junction With Beddington Lane .(Location Uncertain)",51.37731941840938,-0.1305221210097646
311,1240488023,Southwark,1.0,Slight,"On Southwark Park Road, Near The Junction With Longley Road.",51.49262682310227,-0.06861839782085977
312,1240488028,Lewisham,1.0,Slight,"On Brownhill Road, Near The Junction With Britton Close.",51.445079617914665,-0.007190899528932969
313,1240488029,Barnet,1.0,Slight,"On Finchley Road, Nw3, Near The Junction With W Heath Road.",51.56366920905513,-0.1969620398167149
314,1240488036,Enfield,1.0,Slight,"On Green Lanes, Near The Junction With Osbourne Road.",51.62259295712157,-0.10485570140284643
315,1240488039,Barnet,1.0,Serious,"On Cricklewood Lane, 20 Metres North Of The Junction With Mortimer Close.",51.562968456234735,-0.19993300018322488
316,1240488041,Enfield,2.0,Slight,"On Great Cambridge Road, Near The Junction With Progress Way.",51.64249282753883,-0.06078233061672851
317,1240488046,Barking & Dagenham,1.0,Slight,"On Movers Lane, Near The Junction With Morley Road.",51.534239700373654,0.08807427886481495
318,1240488048,Croydon,1.0,Slight,"On Thornton Road, Near The Junction With Colvin Road.",51.39276420728387,-0.11619403348126503
319,1240488052,Camden,1.0,Slight,"On Finchley Road, 10 Metres East Of The Junction With Goldhurst Terrace.",51.54572849149108,-0.17769656664311848
320,1240488055,Tower Hamlets,1.0,Slight,"On Whitechapel High Street, Near The Junction With Leman Street.",51.51535059511818,-0.07131817571411353
